bill,date,code,sp,quantity,price,revenue,discount
,,TM-397618,07 Impreza WRX,1,"89,000","44,000","45,000"
170003,28/07/2023,HP32257,Máy làm sticker 3D Harp,1,"990,000","990,000",
,,HP73207,Bộ dụng cụ đóng dấu Harp,1,"890,000","890,000",
170004,28/07/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",
170005,28/07/2023,MAG-706006,Bộ Neon 30 mảnh,1,"1,490,000","894,000","596,000"
170006,28/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170007,28/07/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,"649,000","649,000",
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,"89,000",,"89,000"
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,"89,000",,"89,000"
,,AQB-79198,Bình AQB (phun nước),1,"89,000",,"89,000"
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,"89,000",,"89,000"
170008,28/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
170009,28/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
,,HD-88004,My racing car waving slide,1,"1,900,000","950,000","950,000"
170010,28/07/2023,TM-820420,Dream TF Bumblebee,1,"140,000","70,000","70,000"
170011,28/07/2023,TM-820437,Dream TF Nemesis Prime,1,"140,000","70,000","70,000"
170012,28/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
170013,28/07/2023,MAG-707022,Bộ Xe Đua Kart Rally (Kèm Nhân Vật) Magformers,1,"590,000","590,000",
170014,28/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,"649,000","649,000",
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,"89,000",,"89,000"
,,AQB-79198,Bình AQB (phun nước),1,"89,000",,"89,000"
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,"89,000",,"89,000"
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,"89,000",,"89,000"
190001,28/07/2023,TM-801207,35-6 Toyota Noah,1,"89,000","44,000","45,000"
190002,28/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
190003,28/07/2023,TM-884514,B-41 Bộ Con Quay Wild Wyvern. V.O,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
,,TM-884514,B-41 Bộ Con Quay Wild Wyvern. V.O,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
190004,28/07/2023,TM-800248,01Toyota Avanza,1,"89,000","44,000","45,000"
,,TM-801207,35-6 Toyota Noah,1,"89,000","44,000","45,000"
190005,28/07/2023,TM-392507,104 Toyota Vitz,1,"89,000","44,000","45,000"
,,TM-801733,14 Formula Renault 3.5 SP,1,"89,000","44,000","45,000"
,,TM-806516,DM-02 Chim Chim alien,1,"160,000","80,000","80,000"
190006,28/07/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",
190007,28/07/2023,TM-886082,DM Goodday Carry Beauty,1,"160,000","80,000","80,000"
,,TM-392330,92 Toyota Ractis,1,"89,000","44,000","45,000"
SO0001,28/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
SO0002,28/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0003,28/07/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",
SO0004,28/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0005,28/07/2023,FT-511929,Little Starter,1,"740,000","296,000","444,000"
,,FT-520395,Bulldozer,1,"870,000","348,000","522,000"
,,FT-540581,Gliders,1,"460,000","184,000","276,000"
,,AQB-30208,Bộ 3 xe hơi 3D Cruz Ram,1,"479,000","143,000","336,000"
,,AQB-79218,BP 3D Animal Set,1,"159,000","47,000","112,000"
,,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","47,000","112,000"
,,AQB-79258,AQB Alpha Set,1,"159,000","47,000","112,000"
SO0006,28/07/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",
SO0007,28/07/2023,TM-801115,14 Formula Renault 3.5,1,"89,000","44,000","45,000"
,,TM-801733,14 Formula Renault 3.5 SP,1,"89,000","44,000","45,000"
,,TM-472261,Đồ chơi 10 Lotus Exige R-GT SP,1,"89,000","44,000","45,000"
,,TM-472322,105 Nissan Skyline,1,"89,000","44,000","45,000"
,,TM-397618,07 Impreza WRX,1,"89,000","44,000","45,000"
,,TM-467342,92 Toyota Crown Athlete,1,"89,000","44,000","45,000"
,,TM-467458,10 Lotus Exige R-GT,1,"89,000","44,000","45,000"
SO0008,28/07/2023,TM-397618,07 Impreza WRX,1,"89,000","44,000","45,000"
,,TM-472322,105 Nissan Skyline,1,"89,000","44,000","45,000"
20001,29/07/2023,DL73243,Máy Hút Bụi Cầm Tay Dalimi,1,"890,000","890,000",
20002,29/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
20003,29/07/2023,DL73263,Bộ nhà thỏ búp bê Dalimi,1,"1,390,000","1,390,000",
20004,29/07/2023,TM-430681,Đồ chơi mô hình Vehicle Base Rail Set,1,"790,000","474,000","316,000"
,,TM-647232,S-43 Sound 231 kei,1,"490,000","490,000",
,,TM-301585,Đồ chơi R-28 Double Turnout,1,"180,000",,"180,000"
,,TM-301585,Đồ chơi R-28 Double Turnout,1,"180,000",,"180,000"
20005,29/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
20006,29/07/2023,PL70533,Máy bay chuyên cơ,1,"1,190,000","1,190,000",
,,PL6844,Scientist with Robot Duo Pack,1,"199,000",,"199,000"
20007,29/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
20008,29/07/2023,BB080AV-030DP,Cặp chống gù NQ - Wakanda Forever,1,"1,250,000","1,000,000","250,000"
20009,29/07/2023,TM-833291,B-03 Bộ Con Quay Ragna,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
20010,29/07/2023,TM-856467,DM Zootopia Finnick Ban,1,"180,000","90,000","90,000"
20011,29/07/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","621,000","69,000"
,,PL6976,Gamekeeper with Tiger,1,"199,000",,"199,000"
150001,29/07/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",
150002,29/07/2023,SGM 506,Thử Thách Tập Hợp Chim Cánh Cụt,1,"590,000","590,000",
150003,29/07/2023,HP73207,Bộ dụng cụ đóng dấu Harp,1,"890,000","890,000",
150004,29/07/2023,AN6038Z,Ống Ngựa Terra,1,"399,000","399,000",
150005,29/07/2023,MAG-715015,Bộ mở rộng 30 mảnh,1,"1,290,000","1,090,000","200,000"
150006,29/07/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
150007,29/07/2023,PL70600,Đặc vụ đặc biệt,1,"149,000","149,000",
150008,29/07/2023,HP32247,Máy làm đá bào Harp,1,"1,090,000","990,000","100,000"
,,HP73322,Bể cá cầu vồng Harp,1,"1,590,000","1,590,000",
,,DL73261,Máy Xay Sinh Tố Dalimi,1,"890,000","890,000",
150009,29/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
,,SG 306,Thử thách IQ Twins,2,"279,000","558,000",
,,MAG-707022,Bộ Xe Đua Kart Rally (Kèm Nhân Vật) Magformers,1,"590,000","590,000",
150010,29/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
150011,29/07/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",
150012,29/07/2023,MAG-715015,Bộ mở rộng 30 mảnh,1,"1,290,000","1,090,000","200,000"
150013,29/07/2023,MAG-715013,Bộ mở rộng 14 mảnh,1,"690,000","590,000","100,000"
170001,29/07/2023,TM-981114,Build City Shop In Your Town,1,"199,000","99,000","100,000"
,,TM-801092,21 Nissan X-Trail,1,"89,000","44,000","45,000"
170002,29/07/2023,TM-457824,DM-03 Ragoom Stitchi,1,"160,000","80,000","80,000"
170003,29/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","90,000","90,000"
170004,29/07/2023,TM-801733,14 Formula Renault 3.5 SP,1,"89,000","44,000","45,000"
,,TM-820420,Dream TF Bumblebee,1,"140,000","70,000","70,000"
170005,29/07/2023,TM-857662,Tsumtsum Motors Frozen Anna,1,"180,000","90,000","90,000"
,,TM-865247,DM Tsum Tsum Mad Hatter,1,"180,000","90,000","90,000"
,,SMX 223,My first Dinosaurs 14 mảnh,1,"690,000","690,000",
170006,29/07/2023,WH1126Z,Xe cứu thương nhỏ Driven,1,"429,000","429,000",
,,125YYFL,Yoyo Promotion Funnyland,1,"139,000",,"139,000"
170007,29/07/2023,TM-333432,28 Toyota iQ,1,"89,000","44,000","45,000"
,,TM-392606,32 Daihatsu Move,1,"89,000","44,000","45,000"
170008,29/07/2023,MAG-715015,Bộ mở rộng 30 mảnh,1,"1,290,000","1,090,000","200,000"
170009,29/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
170010,29/07/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,"649,000","649,000",
,,AQB-79198,Bình AQB (phun nước),1,"89,000",,"89,000"
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,"89,000",,"89,000"
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,"89,000",,"89,000"
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,"89,000",,"89,000"
170011,29/07/2023,TM-439073,61 BMW Z4,1,"89,000","44,000","45,000"
170012,29/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
,,SG 531,Thử thách Bánh Xe Rừng Xanh,1,"590,000","590,000",
,,HP32247,Máy làm đá bào Harp,1,"1,090,000","990,000","100,000"
170013,29/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,"89,000",,"89,000"
,,AQB-79198,Bình AQB (phun nước),1,"89,000",,"89,000"
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,"649,000","649,000",
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,"89,000",,"89,000"
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,"89,000",,"89,000"
170014,29/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
,,TM-975687,Mini Bey Stadium,1,"49,000","14,000","35,000"
,,TM-965992,Mini-Bey Starter Assortment,1,"59,000","18,000","41,000"
,,TM-965992,Mini-Bey Starter Assortment,1,"59,000","17,000","42,000"
170015,29/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
170016,29/07/2023,MAG-706005,Bộ Neon 14 mảnh,1,"790,000","474,000","316,000"
170017,29/07/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
,,MAG-707022,Bộ Xe Đua Kart Rally (Kèm Nhân Vật) Magformers,1,"590,000","590,000",
170018,29/07/2023,4.5731E+12,POKEPLA 44 RIOLU & LUCARIO,1,"499,000","499,000",
,,4.52112E+12,POKEMON Forest 7,1,"299,000","299,000",
,,4.52112E+12,POKEMON World 2,1,"299,000","299,000",
170019,29/07/2023,TM-470700,Shinkansen Super Komachi Set,1,"1,190,000","714,000","476,000"
170020,29/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
170021,29/07/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,"159,000","47,000","112,000"
,,TM-616887,Tomica 4D Toyota 86Gr,1,"379,000","189,000","190,000"
,,TM-801092,21 Nissan X-Trail,1,"89,000","44,000","45,000"
,,TM-397618,07 Impreza WRX,1,"89,000","44,000","45,000"
,,125YYFL,Yoyo Promotion Funnyland,1,"139,000","139,000",
170022,29/07/2023,MAG-715020,Bộ thử thách 30 mảnh,1,"1,290,000","1,090,000","200,000"
170023,29/07/2023,TM-423096,105 Suzuki MR Wagon SP,1,"89,000","44,000","45,000"
,,TM-820420,Dream TF Bumblebee,1,"140,000","70,000","70,000"
,,TM-472261,Đồ chơi 10 Lotus Exige R-GT SP,1,"89,000","44,000","45,000"
170024,29/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
170025,29/07/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",
170026,29/07/2023,EP-98866,Fe 30Cm Chocolate Rabbit,1,"1,290,000","903,000","387,000"
,,EP-6011,Grand Piano Concert Set,1,"629,000","440,000","189,000"
,,EP-98189,Đồ chơi 17 SF Cake shop novelty,1,,,
170027,29/07/2023,MAG-707022,Bộ Xe Đua Kart Rally (Kèm Nhân Vật) Magformers,1,"590,000","590,000",
170028,29/07/2023,RB-8840,Rubik's 3x3,1,"349,000","279,000","70,000"
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
170029,29/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","90,000","90,000"
170030,29/07/2023,POP-017/2017,8956688 H: King Penguin And Pulley Set,1,,,
,,TM-139584,Xe buýt sư tử Let's Go,1,"699,000","350,000","349,000"
,,TM-615538,Oriental Zodiac(Boar),1,"99,000",,"99,000"
,,TM-139607,AS-13 Mô hình Báo săn mồi,1,"99,000",,"99,000"
170031,29/07/2023,TM-139607,AS-13 Mô hình Báo săn mồi,1,"99,000","49,000","50,000"
170032,29/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
,,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","425,000","24,000"
,,SG 425,Sóc lăn hạt,1,"449,000","425,000","24,000"
170033,29/07/2023,POP-017/2017,8956688 H: King Penguin And Pulley Set,1,,,
,,TM-808947,Lion Bus,1,"590,000","295,000","295,000"
,,TM-615538,Oriental Zodiac(Boar),1,"99,000",,"99,000"
,,TM-139607,AS-13 Mô hình Báo săn mồi,1,"99,000",,"99,000"
170034,29/07/2023,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,"459,000","229,000","230,000"
170035,29/07/2023,S2018-RED,61 Keys Roll Up Piano With Midi Port (Red),1,"1,749,000","699,000","1,050,000"
170036,29/07/2023,AQB-79238,Hạt AQB_Vòng đeo tay,1,"159,000","47,000","112,000"
170037,29/07/2023,TM-439073,61 BMW Z4,1,"89,000","44,000","45,000"
,,TM-981121,Build City Restaurant In Your Town,1,"199,000","99,000","100,000"
170038,29/07/2023,MAG-715013,Bộ mở rộng 14 mảnh,1,"690,000","590,000","100,000"
170039,29/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
170040,29/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
170041,29/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
170042,29/07/2023,TM-813996,Đồ chơi mô hình E5 & E6 Connecting Set,1,"950,000","380,000","570,000"
,,TM-139584,Xe buýt sư tử Let's Go,1,"699,000","350,000","349,000"
,,TM-615538,Oriental Zodiac(Boar),1,"99,000",,"99,000"
,,TM-139607,AS-13 Mô hình Báo săn mồi,1,"99,000",,"99,000"
170043,29/07/2023,TM-801207,35-6 Toyota Noah,1,"89,000","44,000","45,000"
170044,29/07/2023,TM-801092,21 Nissan X-Trail,1,"89,000","44,000","45,000"
170045,29/07/2023,BB080AV-030DP,Cặp chống gù NQ - Wakanda Forever,1,"1,250,000","1,000,000","250,000"
190001,29/07/2023,4.54966E+12,POKEMON KIDS TRAVELING FRIENDS ,1,"99,000","99,000",
190002,29/07/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
190003,29/07/2023,4.98316E+12,POKEMON PLUSH～POKE BALL COLLECTION～VOL.1,1,"399,000","399,000",
190004,29/07/2023,TM-397618,07 Impreza WRX,1,"89,000","44,000","45,000"
,,TM-824817,8 Suzuki Alto,1,"89,000","44,000","45,000"
190005,29/07/2023,RB-8840,Rubik's 3x3,1,"349,000","279,000","70,000"
190006,29/07/2023,432-106-2,Xe trượt scooter 3 bánh GLOBBER PRIMO ,1,"2,180,000","2,180,000",
190007,29/07/2023,HL582,Khỉ con nghịch ngợm,1,"49,000","49,000",
,,HL583,Ngựa con vui vẻ,1,"49,000","49,000",
190008,29/07/2023,TM-333395,58 Suzuki Wagon R,1,"89,000","44,000","45,000"
190009,29/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",
190010,29/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","90,000","90,000"
190011,29/07/2023,TM-801207,35-6 Toyota Noah,1,"89,000","44,000","45,000"
,,TM-801733,14 Formula Renault 3.5 SP,1,"89,000","44,000","45,000"
,,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","90,000","90,000"
190012,29/07/2023,TM-800248,01Toyota Avanza,1,"89,000","44,000","45,000"
190013,29/07/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",
190014,29/07/2023,TM-844723,Tomica Toy Story Woody And Rc,1,"279,000","111,000","168,000"
SO0001,29/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
SO0002,29/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0003,29/07/2023,MAG-701014,Bộ cơ bản 90 mảnh,1,"3,490,000","3,490,000",
,,PL6976,Gamekeeper with Tiger,1,"199,000",,"199,000"
SO0004,29/07/2023,PL70537,Thủy cung,1,"1,890,000","1,890,000",
SO0005,29/07/2023,MAG-703019,Bộ Vòng Quay Bí Ẩn 40 Mảnh,1,"1,990,000","1,990,000",
SO0006,29/07/2023,SG 098,Thử thách Đảo kho báu,1,"590,000","590,000",
SO0007,29/07/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
SO0008,29/07/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",
SO0009,29/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0010,29/07/2023,DL73001,Búp bê Doremi bé nhỏ Dalimi,1,"790,000","790,000",
SO0011,29/07/2023,POP-030/2018,Tomica Mini Display Case,3,"459,000","297,000","1,080,000"
SO0012,29/07/2023,TM-117964,Phụ Kiện Licca Sushi Shop,1,"360,000","72,000","288,000"
,,TM-136064,LW-11 Trang phục chơi Tennis,1,"360,000","72,000","288,000"
,,TM-129226,LW-16 Mermaid Resort,1,"489,000","92,000","397,000"
SO0013,29/07/2023,TM-376262,DM-19 Dream Star,1,"160,000","80,000","80,000"
,,TM-140283,Frozen Speed Way Elsa,1,"180,000","90,000","90,000"
,,TM-844723,Tomica Toy Story Woody And Rc,1,"279,000","111,000","168,000"
,,TM-840534,Tsum Tsum Buzz Lightyear(Tsum),1,"180,000","90,000","90,000"
,,TM-472261,Đồ chơi 10 Lotus Exige R-GT SP,1,"89,000","44,000","45,000"
,,TM-150251,Toystory Xe Tải Pizza Tomica,1,"649,000","454,000","195,000"
,,TM-801122,14 Formula,1,"89,000","44,000","45,000"
,,TM-801733,14 Formula Renault 3.5 SP,1,"89,000","44,000","45,000"
,,TM-886082,DM Goodday Carry Beauty,1,"160,000","80,000","80,000"
,,TM-865261,Metacolle Hello Kitty (Red),1,"279,000","139,000","140,000"
,,TM-851011,DM Tsum Tsum Olaf (Top),1,"180,000","90,000","90,000"
,,TM-856436,DM Zootopia Judy Mini-Patrole car,1,"180,000","90,000","90,000"
,,TM-834960,DM Popute Cinderella,1,"160,000","80,000","80,000"
,,POP-030/2018,Tomica Mini Display Case,1,"459,000","99,000","360,000"
,,TM-457824,DM-03 Ragoom Stitchi,1,"160,000","80,000","80,000"
,,TM-844228,DM Tsum Tsum Sully,1,"180,000","90,000","90,000"
SO0014,29/07/2023,DL73240,Cửa hàng bánh Macaron Dalimi,1,"1,490,000","1,490,000",
SO0015,29/07/2023,AQB-30208,Bộ 3 xe hơi 3D Cruz Ram,1,"479,000","143,000","336,000"
,,WD3606,Letter Guitar,1,"469,000","187,000","282,000"
,,TM-883494,DX Parking T-Kun Carrier Truck,1,"749,000","224,000","525,000"
SO0016,29/07/2023,PL70381,Đầu bếp bánh ngọt,1,"149,000","149,000",
20001,30/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
20002,30/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","90,000","90,000"
,,TM-449065,DM-12 Wagon Mickey,1,"160,000","80,000","80,000"
,,TM-802891,DM-15 Poppins Minnie,1,"160,000","80,000","80,000"
20003,30/07/2023,4.98316E+12,POKEMON PLUSH～POKE BALL COLLECTION～VOL.1,1,"399,000","399,000",
20004,30/07/2023,TM-813996,Đồ chơi mô hình E5 & E6 Connecting Set,1,"950,000","380,000","570,000"
,,TM-813996,Đồ chơi mô hình E5 & E6 Connecting Set,1,"950,000","380,000","570,000"
,,TM-471097,Tomica Box No.58 Suzuki Wagon R,1,"89,000","44,000","45,000"
,,TM-457824,DM-03 Ragoom Stitchi,1,"160,000","80,000","80,000"
20005,30/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
20006,30/07/2023,BLU-016,Kính chống tia cực tím Babiators mắt trái tim có ,1,"925,000","925,000",
20007,30/07/2023,TM-806516,DM-02 Chim Chim alien,1,"160,000","80,000","80,000"
20008,30/07/2023,HP32247,Máy làm đá bào Harp,1,"1,090,000","990,000","100,000"
20009,30/07/2023,TM-627616,S-16 Yokosuka E217,1,"390,000","390,000",
,,TM-112907,R-14 Crossing Point Rail,1,"120,000",,"120,000"
,,TM-301585,Đồ chơi R-28 Double Turnout,1,"180,000",,"180,000"
20010,30/07/2023,4.52112E+12,POKEMON Forest 7,1,"299,000","299,000",
20011,30/07/2023,HP32285,Máy chế biến kẹo bông gòn Harp,1,"1,890,000","1,690,000","200,000"
,,OP-31006.32,Túi xách 3D hình chú chim Oops,1,"299,000",,"299,000"
20012,30/07/2023,OP-30002.31,Ba lô hình con chuồn chuồn Oops.,1,"499,000","249,000","250,000"
20013,30/07/2023,TM-883494,DX Parking T-Kun Carrier Truck,1,"749,000","224,000","525,000"
20014,30/07/2023,DL32650,Bộ tủ lạnh Dalimi,1,"1,190,000","1,071,000","119,000"
150001,30/07/2023,HP32247,Máy làm đá bào Harp,1,"1,090,000","990,000","100,000"
,,DL73240,Cửa hàng bánh Macaron Dalimi,1,"1,490,000","1,490,000",
150002,30/07/2023,MAG-707024,Bộ Bánh Xe Khổng Lồ 20 Mảnh,1,"1,190,000","1,190,000",
150003,30/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
150004,30/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
150005,30/07/2023,DL73045,Bệnh Viện Thú Cưng Dalimi,1,"790,000","790,000",
150006,30/07/2023,PL70678,Set lặn biển chuyên nghiệp,1,"349,000","279,000","70,000"
150007,30/07/2023,SGM 506,Thử Thách Tập Hợp Chim Cánh Cụt,1,"590,000","590,000",
150008,30/07/2023,SG 425,Sóc lăn hạt,1,"449,000","425,000","24,000"
,,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","425,000","24,000"
150009,30/07/2023,DL32650,Bộ tủ lạnh Dalimi,1,"1,190,000","1,071,000","119,000"
150010,30/07/2023,PL70537,Thủy cung,1,"1,890,000","1,890,000",
150011,30/07/2023,SG 531,Thử thách Bánh Xe Rừng Xanh,1,"590,000","590,000",
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
150012,30/07/2023,WH1209,Xe cảnh sát nhỏ Driven,1,"429,000","429,000",
150013,30/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
150014,30/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
150015,30/07/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",
150016,30/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
170001,30/07/2023,PL9147,Figures Girls S11,2,"89,000","89,000","89,000"
170002,30/07/2023,HP32257,Máy làm sticker 3D Harp,1,"990,000","990,000",
170003,30/07/2023,TM-478751,Đồ chơi mô hình E233 Saikyo Line,1,"390,000","390,000",
,,TM-108108,R-03 Curve Rail,1,"180,000",,"180,000"
,,TM-108108,R-03 Curve Rail,1,"180,000",,"180,000"
170004,30/07/2023,TM-141419,Bộ Búp Bê Công Chúa Cao Cấp,1,"749,000","149,000","600,000"
170005,30/07/2023,HD-99001,Ocean view villa,1,"719,000","359,000","360,000"
