bill,date,code,sp,quantity,price,revenue,discount,%
190001,5/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190002,5/8/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
190004,5/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190005,5/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190006,5/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190008,5/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190009,5/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190010,5/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
20003,6/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
20007,6/8/2022,SG 412,Ghép hình lập phương,1,399000,399000,0,0
20008,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150001,6/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150006,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150017,6/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150026,6/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150027,6/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150028,6/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
170018,6/8/2022,SG 304,Thử thách IQ Stixx,2,329000,658000,0,0
170020,6/8/2022,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
170022,6/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170023,6/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170024,6/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190001,6/8/2022,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
190002,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190003,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190005,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190007,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190009,6/8/2022,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190014,6/8/2022,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190017,6/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190018,6/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190019,6/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190022,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190023,6/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190027,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190030,6/8/2022,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
190031,6/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
20005,7/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20014,7/8/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150001,7/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150002,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150005,7/8/2022,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150011,7/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150018,7/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170001,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170002,7/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170003,7/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170008,7/8/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
190001,7/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190002,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190003,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190004,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190009,7/8/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
190010,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190011,7/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190013,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190015,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190018,7/8/2022,SG 023,Ba chú heo con,1,690000,690000,0,0
190020,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190023,7/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190024,7/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190025,7/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190027,7/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20009,8/8/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
150002,8/8/2022,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
150005,8/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150006,8/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150009,8/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
170001,8/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190002,8/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190004,8/8/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,499000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190005,8/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190007,8/8/2022,SG 455,Thử thách IQ Pro,1,279000,249000,30000,0.107526882
190008,8/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190009,8/8/2022,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190011,8/8/2022,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
20005,9/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20006,9/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150005,9/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150008,9/8/2022,SG 093,Thử thách Diamond Quest,2,590000,1180000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170003,9/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
170004,9/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170009,9/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170011,9/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150001,10/8/2022,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
150003,10/8/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
170003,10/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
170008,10/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
170010,10/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190003,10/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190005,10/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190007,10/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190009,10/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190011,10/8/2022,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
CR2208100412,10/8/2022,SG 423,Thử thách IQ hạt tròn,-1,279000,-279000,0,0
20004,11/8/2022,SG 412,Ghép hình lập phương,1,399000,399000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,249000,30000,0.107526882
150004,11/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150005,11/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150008,11/8/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170005,11/8/2022,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190002,11/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,249000,30000,0.107526882
190005,11/8/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
190008,11/8/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
190010,11/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190012,11/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0005,11/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0006,11/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0007,11/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0011,11/8/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0014,11/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150003,12/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,249000,30000,0.107526882
150005,12/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,249000,30000,0.107526882
150010,12/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
170012,12/8/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190011,12/8/2022,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
190014,12/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190016,12/8/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190017,12/8/2022,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
20002,13/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
20007,13/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20009,13/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20012,13/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150002,13/08/22,SG 412,Ghép hình lập phương,1,399000,399000,0,0
150006,13/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
150007,13/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
150012,13/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170008,13/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170010,13/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
170014,13/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
170017,13/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
190004,13/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190008,13/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190012,13/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190014,13/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190020,13/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
190021,13/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190022,13/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190025,13/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20013,14/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20014,14/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20015,14/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
20017,14/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
150003,14/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,249000,30000,0.107526882
150011,14/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
150012,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150014,14/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
150015,14/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
150016,14/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150017,14/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150018,14/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
170004,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190006,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190012,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190013,14/08/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190015,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190017,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190018,14/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190021,14/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190024,14/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
190026,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190027,14/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190028,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190029,14/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
190030,14/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
20004,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150001,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150006,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150007,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170002,15/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
190002,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190005,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190006,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190008,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0001,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0002,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0003,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0007,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0008,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0010,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0011,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0012,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0016,15/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0020,15/08/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
SO0026,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0030,15/08/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0031,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0032,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0033,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0034,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0035,15/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0036,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0038,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0040,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0041,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0042,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0043,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0045,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0047,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0048,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0049,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0050,15/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0051,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0052,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0053,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0054,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0055,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0056,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0059,15/08/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
SO0061,15/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0062,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0064,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0065,15/08/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
SO0066,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0067,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0068,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0069,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0071,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0072,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0074,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0075,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0076,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0077,15/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0078,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0079,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0080,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0081,15/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0082,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0085,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
SO0086,15/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0087,15/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0088,15/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0090,15/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0093,15/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0095,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0097,15/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0100,15/08/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
20006,16/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170003,16/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
190002,16/08/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,499000,0,0
190004,16/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190007,16/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
190010,16/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190011,16/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190016,16/08/22,SG 412,Ghép hình lập phương,1,399000,399000,0,0
190017,16/08/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
190018,16/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0002,16/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0004,16/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0005,16/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
20002,17/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150001,17/08/22,SG 412,Ghép hình lập phương,1,399000,399000,0,0
150007,17/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150008,17/08/22,SG 466,Thử thách IQ Blox,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
170002,17/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
170011,17/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190006,17/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20001,18/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
20003,18/08/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150003,18/08/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
150004,18/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150006,18/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150007,18/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170001,18/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
170004,18/08/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
170008,18/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190003,18/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190005,18/08/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
190006,18/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
20003,19/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150002,19/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
150003,19/08/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150004,19/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
150005,19/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
150006,19/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,399000,0,0
150008,19/08/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
150009,19/08/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
170005,19/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170009,19/08/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
170018,19/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
170026,19/08/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
170028,19/08/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
170029,19/08/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
