bill,date,code,sp,quantity,price,revenue,discount
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
20013,11/2/2023,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
SO0034,9/3/2023,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL6977,Woman with Dog,1,199000,,199000
,,PL70051,Xe máy cứu hộ khẩn cấp,1,549000,384000,165000
170004,20/02/2023,PL70051,Xe máy cứu hộ khẩn cấp,1,549000,384000,165000
170016,7/1/2023,PL70150,Đảo hải tặc xách tay,1,1290000,1290000,
190005,6/1/2023,PL70151,Tàu hải tặc với động cơ dưới nước,1,1290000,1290000,
SO0027,3/2/2023,PL70151,Tàu hải tặc với động cơ dưới nước,1,1290000,1290000,
150001,5/3/2023,PL70176,Volkswagen T1 Camping Bus,1,1490000,1490000,
170005,9/3/2023,PL70176,Volkswagen T1 Camping Bus,1,1490000,1490000,
170013,19/03/2023,PL70176,Volkswagen T1 Camping Bus,1,1490000,1490000,
,,PL70176,Volkswagen T1 Camping Bus,1,1490000,1490000,
SO0013,31/03/2023,PL70176,Volkswagen T1 Camping Bus,1,1490000,1490000,
,,PL70177,Volkswagen Beetle,1,1290000,1290000,
150005,20/03/2023,PL70177,Volkswagen Beetle,1,1290000,1290000,
170002,15/01/2023,PL70202,Garage sửa chữa ô tô,1,1790000,1432000,358000
,,PL70202,Garage sửa chữa ô tô,1,1790000,1432000,358000
150001,27/01/2023,PL70202,Garage sửa chữa ô tô,1,1790000,1432000,358000
150009,5/2/2023,PL70202,Garage sửa chữa ô tô,1,1790000,1432000,358000
150004,14/01/2023,PL70204,Xe moto và người lái,1,349000,279000,70000
190014,25/01/2023,PL70204,Xe moto và người lái,1,349000,279000,70000
,,PL70204,Xe moto và người lái,1,349000,279000,70000
150016,27/01/2023,PL70204,Xe moto và người lái,1,349000,279000,70000
150016,29/01/2023,PL70204,Xe moto và người lái,1,349000,279000,70000
150003,1/2/2023,PL70204,Xe moto và người lái,1,349000,279000,70000
150008,23/02/2023,PL70204,Xe moto và người lái,1,349000,279000,70000
,,PL70204,Xe moto và người lái,1,349000,279000,70000
150011,31/03/2023,PL70204,Xe moto và người lái,1,349000,279000,70000
150001,7/1/2023,PL70286,SCOOBY-DOO! Bộ máy bí ẩn,1,1790000,1790000,
,,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,459000,,459000
150001,12/1/2023,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,459000,459000,
170008,15/01/2023,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,459000,459000,
SO0028,3/2/2023,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,459000,459000,
170001,28/02/2023,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,459000,459000,
,,PL70377,Nghệ sĩ biểu diễn đường phố,1,249000,249000,
150003,12/3/2023,PL70378,Hiệp sĩ người lùn,1,249000,249000,
,,PL70378,Hiệp sĩ người lùn,1,249000,249000,
150006,19/03/2023,PL70378,Hiệp sĩ người lùn,1,249000,249000,
,,PL70378,Hiệp sĩ người lùn,1,249000,249000,
,,PL70378,Hiệp sĩ người lùn,1,249000,249000,
20003,7/3/2023,PL70380,Vận động viên đua moto trẻ chuyên nghiệp,1,249000,249000,
20001,9/3/2023,PL70381,Đầu bếp bánh ngọt,1,249000,249000,
150010,31/03/2023,PL70381,Đầu bếp bánh ngọt,1,249000,249000,
SO0002,27/03/2023,PL70412,Tàu thám hiểm Redcoat,1,1390000,1390000,
SO0002,14/03/2023,PL70533,Máy bay chuyên cơ,1,1190000,1190000,
190001,26/03/2023,PL70533,Máy bay chuyên cơ,1,1190000,1190000,
SO0001,27/03/2023,PL70533,Máy bay chuyên cơ,1,1190000,1190000,
,,PL70597,Thợ hàn,1,249000,249000,
150007,19/03/2023,PL70600,Đặc vụ đặc biệt,1,249000,249000,
,,PL70600,Đặc vụ đặc biệt,1,249000,249000,
190004,5/3/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
190010,5/3/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
20003,10/3/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
20005,10/3/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
20012,12/3/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,2,189000,378000,
170006,12/3/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,2,189000,378000,
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,4,189000,756000,
170008,18/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,4,189000,756000,
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
20020,19/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
170002,23/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
20005,25/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,2,189000,378000,
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
SO0016,26/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,2,189000,378000,
SO0004,27/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
170001,30/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
170008,30/03/2023,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
,,PL70732,Blindpack nhân vật Playmobil Season 21 ,1,189000,189000,
150002,3/3/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,189000,378000,
170007,10/3/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,189000,378000,
170024,12/3/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,189000,378000,
20007,15/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,189000,378000,
170001,15/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,189000,378000,
170006,16/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,189000,378000,
20025,19/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
,,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),3,189000,567000,
170010,24/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),2,189000,378000,
170013,24/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),3,189000,567000,
20011,26/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
170034,26/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
20001,30/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
20003,30/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
,,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
170007,30/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
,,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
150003,31/03/2023,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,189000,189000,
170005,11/3/2023,PL70764,Porsche 911 GT3 Cup,1,1990000,1990000,
,,PL70764,Porsche 911 GT3 Cup,1,1990000,1990000,
20003,13/03/2023,PL70765,Porsche Mission E,1,2490000,2490000,
20013,19/03/2023,PL70765,Porsche Mission E,1,2490000,2490000,
170021,25/03/2023,PL70765,Porsche Mission E,1,2490000,2490000,
SO0062,27/03/2023,PL70765,Porsche Mission E,1,2490000,2490000,
,,PL70876,Đứa bé và quái vật gầm giường,1,249000,249000,
,,PL70876,Đứa bé và quái vật gầm giường,1,249000,249000,
170004,12/3/2023,PL70878,Chiến binh và báo đen,1,249000,249000,
,,PL70878,Chiến binh và báo đen,1,249000,249000,
,,PL70878,Chiến binh và báo đen,1,249000,249000,
190006,18/03/2023,PL70879,Nhà vô địch quyền anh,1,249000,249000,
150010,19/03/2023,PL70880,Sinh viên tốt nghiệp,1,249000,249000,
,,PL70882,Nghệ sĩ DJ,1,249000,249000,
170012,12/3/2023,PL70883,Người trông chó,1,249000,249000,
20003,17/03/2023,PL70883,Người trông chó,1,249000,249000,
170009,10/3/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
170009,11/3/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
20006,12/3/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
150001,12/3/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
20004,17/03/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
20001,20/03/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
20004,20/03/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
,,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
150004,22/03/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
170002,28/03/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
190003,30/03/2023,PL70985,Ngôi nhà xách tay,1,1290000,1290000,
,,PL71120,Sân vận động bóng đá,1,1690000,1690000,
190011,5/3/2023,PL71120,Sân vận động bóng đá,1,1690000,1690000,
,,PL71120,Sân vận động bóng đá,1,1690000,1690000,
,,PL71120,Sân vận động bóng đá,1,1690000,1690000,
